,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
8357,1,2,1,0,2,2,0,1,0,3
8358,1,2,1,1,2,2,0,1,0,6
8359,1,2,1,1,2,2,2,1,0,8
8360,0,0,0,0,0,0,0,0,0,0
8361,1,0,0,0,0,0,0,0,0,4
8362,1,0,0,0,2,0,0,0,0,3
8363,1,0,0,1,2,0,0,0,0,6
8364,1,0,0,1,2,0,2,0,0,2
8365,1,0,1,1,2,0,2,0,0,1
8366,1,2,1,1,2,0,2,0,0,7
8367,1,2,1,1,2,0,2,1,0,8
8368,1,2,1,1,2,0,2,1,2,5
8369,0,0,0,0,0,0,0,0,0,0
8370,1,0,0,0,0,0,0,0,0,4
8371,1,0,0,0,2,0,0,0,0,2
8372,1,0,1,0,2,0,0,0,0,1
8373,1,2,1,0,2,0,0,0,0,3
8374,1,2,1,1,2,0,0,0,0,6
8375,1,2,1,1,2,0,2,0,0,7
8376,1,2,1,1,2,0,2,1,0,8
8377,1,2,1,1,2,0,2,1,2,5
8378,0,0,0,0,0,0,0,0,0,0
8379,1,0,0,0,0,0,0,0,0,4
8380,1,0,0,0,2,0,0,0,0,5
8381,1,0,0,0,2,1,0,0,0,6
8382,1,0,0,0,2,1,2,0,0,2
8383,1,0,1,0,2,1,2,0,0,1
8384,1,2,1,0,2,1,2,0,0,7
8385,1,2,1,0,2,1,2,1,0,8
8386,1,2,1,0,2,1,2,1,2,3
8387,0,0,0,0,0,0,0,0,0,2
8388,0,0,1,0,0,0,0,0,0,4
8389,0,0,1,0,2,0,0,0,0,0
8390,1,0,1,0,2,0,0,0,0,1
8391,1,2,1,0,2,0,0,0,0,3
8392,1,2,1,1,2,0,0,0,0,6
8393,1,2,1,1,2,0,2,0,0,7
8394,1,2,1,1,2,0,2,1,0,5
8395,1,2,1,1,2,2,2,1,0,8
8396,0,0,0,0,0,0,0,0,0,0
8397,1,0,0,0,0,0,0,0,0,4
8398,1,0,0,0,2,0,0,0,0,2
8399,1,0,1,0,2,0,0,0,0,1
8400,1,2,1,0,2,0,0,0,0,3
8401,1,2,1,1,2,0,0,0,0,6
8402,1,2,1,1,2,0,2,0,0,7
8403,1,2,1,1,2,0,2,1,0,5
8404,1,2,1,1,2,2,2,1,0,8
8405,0,0,0,0,0,0,0,0,0,2
8406,0,0,1,0,0,0,0,0,0,0
8407,2,0,1,0,0,0,0,0,0,3
8408,2,0,1,1,0,0,0,0,0,4
8409,2,0,1,1,2,0,0,0,0,8
8410,2,0,1,1,2,0,0,0,1,7
8411,2,0,1,1,2,0,0,2,1,1
8412,2,1,1,1,2,0,0,2,1,5
8413,2,1,1,1,2,2,0,2,1,6
8414,0,0,0,0,0,0,0,0,0,4
8415,0,0,0,0,1,0,0,0,0,0
8416,2,0,0,0,1,0,0,0,0,2
8417,2,0,1,0,1,0,0,0,0,6
8418,2,0,1,0,1,0,2,0,0,3
8419,2,0,1,1,1,0,2,0,0,5
8420,2,0,1,1,1,2,2,0,0,7
8421,2,0,1,1,1,2,2,1,0,1
8422,2,2,1,1,1,2,2,1,0,8
8423,0,0,0,0,0,0,0,0,0,2
8424,0,0,1,0,0,0,0,0,0,0
8425,2,0,1,0,0,0,0,0,0,8
8426,2,0,1,0,0,0,0,0,1,6
8427,2,0,1,0,0,0,2,0,1,3
8428,2,0,1,1,0,0,2,0,1,5
8429,2,0,1,1,0,2,2,0,1,7
8430,2,0,1,1,0,2,2,1,1,1
8431,2,2,1,1,0,2,2,1,1,4
8432,0,0,0,0,0,0,0,0,0,0
8433,1,0,0,0,0,0,0,0,0,4
8434,1,0,0,0,2,0,0,0,0,1
8435,1,1,0,0,2,0,0,0,0,2
8436,1,1,2,0,2,0,0,0,0,6
8437,1,1,2,0,2,0,1,0,0,3
8438,1,1,2,2,2,0,1,0,0,5
8439,1,1,2,2,2,1,1,0,0,7
8440,1,1,2,2,2,1,1,2,0,8
8441,0,0,0,0,0,0,0,0,0,4
8442,0,0,0,0,1,0,0,0,0,0
8443,2,0,0,0,1,0,0,0,0,2
8444,2,0,1,0,1,0,0,0,0,6
8445,2,0,1,0,1,0,2,0,0,3
8446,2,0,1,1,1,0,2,0,0,5
8447,2,0,1,1,1,2,2,0,0,1
8448,2,1,1,1,1,2,2,0,0,7
8449,2,1,1,1,1,2,2,2,0,8
8450,0,0,0,0,0,0,0,0,0,1
8451,0,1,0,0,0,0,0,0,0,4
8452,0,1,0,0,2,0,0,0,0,8
8453,0,1,0,0,2,0,0,0,1,3
8454,0,1,0,2,2,0,0,0,1,5
8455,0,1,0,2,2,1,0,0,1,6
8456,0,1,0,2,2,1,2,0,1,0
8457,1,1,0,2,2,1,2,0,1,2
8458,0,0,0,0,0,0,0,0,0,4
8459,0,0,0,0,1,0,0,0,0,0
8460,2,0,0,0,1,0,0,0,0,6
8461,2,0,0,0,1,0,1,0,0,2
8462,2,0,2,0,1,0,1,0,0,1
8463,2,1,2,0,1,0,1,0,0,7
8464,2,1,2,0,1,0,1,2,0,5
8465,2,1,2,0,1,1,1,2,0,3
8466,2,1,2,2,1,1,1,2,0,8
8467,0,0,0,0,0,0,0,0,0,6
8468,0,0,0,0,0,0,1,0,0,4
8469,0,0,0,0,2,0,1,0,0,3
8470,0,0,0,1,2,0,1,0,0,0
8471,2,0,0,1,2,0,1,0,0,8
8472,2,0,0,1,2,0,1,0,1,1
8473,2,2,0,1,2,0,1,0,1,7
8474,0,0,0,0,0,0,0,0,0,4
8475,0,0,0,0,1,0,0,0,0,0
8476,2,0,0,0,1,0,0,0,0,1
8477,2,1,0,0,1,0,0,0,0,7
8478,2,1,0,0,1,0,0,2,0,3
8479,2,1,0,1,1,0,0,2,0,5
8480,2,1,0,1,1,2,0,2,0,2
8481,2,1,1,1,1,2,0,2,0,6
8482,2,1,1,1,1,2,2,2,0,8
8483,0,0,0,0,0,0,0,0,0,4
8484,0,0,0,0,1,0,0,0,0,0
8485,2,0,0,0,1,0,0,0,0,6
8486,2,0,0,0,1,0,1,0,0,2
8487,2,0,2,0,1,0,1,0,0,1
8488,2,1,2,0,1,0,1,0,0,7
8489,2,1,2,0,1,0,1,2,0,3
8490,2,1,2,1,1,0,1,2,0,5
8491,2,1,2,1,1,2,1,2,0,8
8492,0,0,0,0,0,0,0,0,0,4
8493,0,0,0,0,1,0,0,0,0,0
8494,2,0,0,0,1,0,0,0,0,6
8495,2,0,0,0,1,0,1,0,0,2
8496,2,0,2,0,1,0,1,0,0,1
8497,2,1,2,0,1,0,1,0,0,7
8498,2,1,2,0,1,0,1,2,0,5
8499,2,1,2,0,1,1,1,2,0,3
8500,2,1,2,2,1,1,1,2,0,8
8501,0,0,0,0,0,0,0,0,0,4
8502,0,0,0,0,1,0,0,0,0,0
8503,2,0,0,0,1,0,0,0,0,1
8504,2,1,0,0,1,0,0,0,0,7
8505,2,1,0,0,1,0,0,2,0,3
8506,2,1,0,1,1,0,0,2,0,5
8507,2,1,0,1,1,2,0,2,0,2
8508,2,1,1,1,1,2,0,2,0,6
8509,2,1,1,1,1,2,2,2,0,8
8510,0,0,0,0,0,0,0,0,0,6
8511,0,0,0,0,0,0,1,0,0,0
8512,2,0,0,0,0,0,1,0,0,4
8513,2,0,0,0,1,0,1,0,0,2
8514,2,0,2,0,1,0,1,0,0,1
8515,2,1,2,0,1,0,1,0,0,7
8516,2,1,2,0,1,0,1,2,0,3
8517,2,1,2,1,1,0,1,2,0,5
8518,2,1,2,1,1,2,1,2,0,8
8519,0,0,0,0,0,0,0,0,0,1
8520,0,1,0,0,0,0,0,0,0,4
8521,0,1,0,0,2,0,0,0,0,6
8522,0,1,0,0,2,0,1,0,0,0
8523,2,1,0,0,2,0,1,0,0,8
8524,2,1,0,0,2,0,1,0,1,5
8525,2,1,0,0,2,2,1,0,1,3
8526,2,1,0,1,2,2,1,0,1,7
8527,2,1,0,1,2,2,1,2,1,2
8528,0,0,0,0,0,0,0,0,0,4
8529,0,0,0,0,1,0,0,0,0,0
8530,2,0,0,0,1,0,0,0,0,2
8531,2,0,1,0,1,0,0,0,0,6
8532,2,0,1,0,1,0,2,0,0,3
8533,2,0,1,1,1,0,2,0,0,5
8534,2,0,1,1,1,2,2,0,0,1
8535,2,1,1,1,1,2,2,0,0,7
8536,2,1,1,1,1,2,2,2,0,8
8537,0,0,0,0,0,0,0,0,0,0
8538,1,0,0,0,0,0,0,0,0,4
8539,1,0,0,0,2,0,0,0,0,2
8540,1,0,1,0,2,0,0,0,0,1
8541,1,2,1,0,2,0,0,0,0,3
8542,1,2,1,1,2,0,0,0,0,6
8543,1,2,1,1,2,0,2,0,0,7
8544,1,2,1,1,2,0,2,1,0,5
8545,1,2,1,1,2,2,2,1,0,8
8546,0,0,0,0,0,0,0,0,0,3
8547,0,0,0,1,0,0,0,0,0,4
8548,0,0,0,1,2,0,0,0,0,0
8549,1,0,0,1,2,0,0,0,0,6
8550,1,0,0,1,2,0,2,0,0,2
8551,1,0,1,1,2,0,2,0,0,1
8552,1,2,1,1,2,0,2,0,0,7
8553,1,2,1,1,2,0,2,1,0,8
8554,1,2,1,1,2,0,2,1,2,5
8555,0,0,0,0,0,0,0,0,0,0
8556,1,0,0,0,0,0,0,0,0,4
8557,1,0,0,0,2,0,0,0,0,6
8558,1,0,0,0,2,0,1,0,0,3
8559,1,0,0,2,2,0,1,0,0,1
8560,1,1,0,2,2,0,1,0,0,2
8561,1,1,2,2,2,0,1,0,0,5
8562,1,1,2,2,2,1,1,0,0,8
8563,1,1,2,2,2,1,1,0,2,7
8564,0,0,0,0,0,0,0,0,0,0
8565,1,0,0,0,0,0,0,0,0,4
8566,1,0,0,0,2,0,0,0,0,7
8567,1,0,0,0,2,0,0,1,0,2
8568,1,0,2,0,2,0,0,1,0,6
8569,1,0,2,0,2,0,1,1,0,3
8570,1,0,2,2,2,0,1,1,0,5
8571,1,0,2,2,2,1,1,1,0,8
8572,1,0,2,2,2,1,1,1,2,1
8573,0,0,0,0,0,0,0,0,0,1
8574,0,1,0,0,0,0,0,0,0,4
8575,0,1,0,0,2,0,0,0,0,8
8576,0,1,0,0,2,0,0,0,1,3
8577,0,1,0,2,2,0,0,0,1,2
8578,0,1,1,2,2,0,0,0,1,0
8579,2,1,1,2,2,0,0,0,1,6
8580,2,1,1,2,2,0,1,0,1,5
8581,0,0,0,0,0,0,0,0,0,4
8582,0,0,0,0,1,0,0,0,0,0
8583,2,0,0,0,1,0,0,0,0,2
8584,2,0,1,0,1,0,0,0,0,6
8585,2,0,1,0,1,0,2,0,0,3
8586,2,0,1,1,1,0,2,0,0,5
8587,2,0,1,1,1,2,2,0,0,1
8588,2,1,1,1,1,2,2,0,0,7
8589,2,1,1,1,1,2,2,2,0,8
8590,0,0,0,0,0,0,0,0,0,0
8591,1,0,0,0,0,0,0,0,0,4
8592,1,0,0,0,2,0,0,0,0,2
8593,1,0,1,0,2,0,0,0,0,1
8594,1,2,1,0,2,0,0,0,0,7
8595,1,2,1,0,2,0,0,1,0,3
8596,1,2,1,2,2,0,0,1,0,5
8597,1,2,1,2,2,1,0,1,0,8
8598,1,2,1,2,2,1,0,1,2,6
8599,0,0,0,0,0,0,0,0,0,0
8600,1,0,0,0,0,0,0,0,0,4
8601,1,0,0,0,2,0,0,0,0,2
8602,1,0,1,0,2,0,0,0,0,1
8603,1,2,1,0,2,0,0,0,0,7
8604,1,2,1,0,2,0,0,1,0,3
8605,1,2,1,2,2,0,0,1,0,5
8606,1,2,1,2,2,1,0,1,0,8
8607,1,2,1,2,2,1,0,1,2,6
8608,0,0,0,0,0,0,0,0,0,0
8609,1,0,0,0,0,0,0,0,0,4
8610,1,0,0,0,2,0,0,0,0,6
8611,1,0,0,0,2,0,1,0,0,3
8612,1,0,0,2,2,0,1,0,0,1
8613,1,1,0,2,2,0,1,0,0,2
8614,1,1,2,2,2,0,1,0,0,5
8615,1,1,2,2,2,1,1,0,0,8
8616,1,1,2,2,2,1,1,0,2,7
8617,0,0,0,0,0,0,0,0,0,1
8618,0,1,0,0,0,0,0,0,0,4
8619,0,1,0,0,2,0,0,0,0,2
8620,0,1,1,0,2,0,0,0,0,0
8621,2,1,1,0,2,0,0,0,0,8
8622,2,1,1,0,2,0,0,0,1,3
8623,2,1,1,2,2,0,0,0,1,6
8624,2,1,1,2,2,0,1,0,1,5
8625,0,0,0,0,0,0,0,0,0,2
8626,0,0,1,0,0,0,0,0,0,4
8627,0,0,1,0,2,0,0,0,0,6
8628,0,0,1,0,2,0,1,0,0,0
8629,2,0,1,0,2,0,1,0,0,8
8630,2,0,1,0,2,0,1,0,1,5
8631,2,0,1,0,2,2,1,0,1,3
8632,2,0,1,1,2,2,1,0,1,7
8633,2,0,1,1,2,2,1,2,1,1
8634,0,0,0,0,0,0,0,0,0,4
8635,0,0,0,0,1,0,0,0,0,0
8636,2,0,0,0,1,0,0,0,0,6
8637,2,0,0,0,1,0,1,0,0,2
8638,2,0,2,0,1,0,1,0,0,1
8639,2,1,2,0,1,0,1,0,0,7
8640,2,1,2,0,1,0,1,2,0,5
8641,2,1,2,0,1,1,1,2,0,3
8642,2,1,2,2,1,1,1,2,0,8
8643,0,0,0,0,0,0,0,0,0,2
8644,0,0,1,0,0,0,0,0,0,0
8645,2,0,1,0,0,0,0,0,0,3
8646,2,0,1,1,0,0,0,0,0,4
8647,2,0,1,1,2,0,0,0,0,8
8648,2,0,1,1,2,0,0,0,1,7
8649,2,0,1,1,2,0,0,2,1,1
8650,2,1,1,1,2,0,0,2,1,5
8651,2,1,1,1,2,2,0,2,1,6
8652,0,0,0,0,0,0,0,0,0,4
8653,0,0,0,0,1,0,0,0,0,0
8654,2,0,0,0,1,0,0,0,0,6
8655,2,0,0,0,1,0,1,0,0,2
8656,2,0,2,0,1,0,1,0,0,1
8657,2,1,2,0,1,0,1,0,0,7
8658,2,1,2,0,1,0,1,2,0,3
8659,2,1,2,1,1,0,1,2,0,5
8660,2,1,2,1,1,2,1,2,0,8
8661,0,0,0,0,0,0,0,0,0,0
8662,1,0,0,0,0,0,0,0,0,4
8663,1,0,0,0,2,0,0,0,0,6
8664,1,0,0,0,2,0,1,0,0,3
8665,1,0,0,2,2,0,1,0,0,1
8666,1,1,0,2,2,0,1,0,0,2
8667,1,1,2,2,2,0,1,0,0,5
8668,1,1,2,2,2,1,1,0,0,7
8669,1,1,2,2,2,1,1,2,0,8
8670,0,0,0,0,0,0,0,0,0,4
8671,0,0,0,0,1,0,0,0,0,0
8672,2,0,0,0,1,0,0,0,0,1
8673,2,1,0,0,1,0,0,0,0,7
8674,2,1,0,0,1,0,0,2,0,3
8675,2,1,0,1,1,0,0,2,0,5
8676,2,1,0,1,1,2,0,2,0,6
8677,2,1,0,1,1,2,1,2,0,2
8678,2,1,2,1,1,2,1,2,0,8
8679,0,0,0,0,0,0,0,0,0,3
8680,0,0,0,1,0,0,0,0,0,4
8681,0,0,0,1,2,0,0,0,0,0
8682,1,0,0,1,2,0,0,0,0,6
8683,1,0,0,1,2,0,2,0,0,2
8684,1,0,1,1,2,0,2,0,0,1
8685,1,2,1,1,2,0,2,0,0,7
8686,1,2,1,1,2,0,2,1,0,5
8687,1,2,1,1,2,2,2,1,0,8
8688,0,0,0,0,0,0,0,0,0,7
8689,0,0,0,0,0,0,0,1,0,0
8690,2,0,0,0,0,0,0,1,0,1
8691,2,1,0,0,0,0,0,1,0,4
8692,2,1,0,0,2,0,0,1,0,8
8693,2,1,0,0,2,0,0,1,1,3
8694,2,1,0,2,2,0,0,1,1,6
8695,0,0,0,0,0,0,0,0,0,4
8696,0,0,0,0,1,0,0,0,0,0
8697,2,0,0,0,1,0,0,0,0,6
8698,2,0,0,0,1,0,1,0,0,2
8699,2,0,2,0,1,0,1,0,0,1
8700,2,1,2,0,1,0,1,0,0,7
8701,2,1,2,0,1,0,1,2,0,3
8702,2,1,2,1,1,0,1,2,0,5
8703,2,1,2,1,1,2,1,2,0,8
8704,0,0,0,0,0,0,0,0,0,7
8705,0,0,0,0,0,0,0,1,0,4
8706,0,0,0,0,2,0,0,1,0,2
8707,0,0,1,0,2,0,0,1,0,0
8708,2,0,1,0,2,0,0,1,0,8
8709,2,0,1,0,2,0,0,1,1,3
8710,2,0,1,2,2,0,0,1,1,6
8711,0,0,0,0,0,0,0,0,0,0
8712,1,0,0,0,0,0,0,0,0,4
8713,1,0,0,0,2,0,0,0,0,2
8714,1,0,1,0,2,0,0,0,0,1
8715,1,2,1,0,2,0,0,0,0,3
8716,1,2,1,1,2,0,0,0,0,6
8717,1,2,1,1,2,0,2,0,0,7
8718,1,2,1,1,2,0,2,1,0,5
8719,1,2,1,1,2,2,2,1,0,8
8720,0,0,0,0,0,0,0,0,0,4
8721,0,0,0,0,1,0,0,0,0,0
8722,2,0,0,0,1,0,0,0,0,1
8723,2,1,0,0,1,0,0,0,0,6
8724,2,1,0,0,1,0,2,0,0,3
8725,2,1,0,1,1,0,2,0,0,7
8726,2,1,0,1,1,0,2,2,0,5
8727,0,0,0,0,0,0,0,0,0,0
8728,1,0,0,0,0,0,0,0,0,4
8729,1,0,0,0,2,0,0,0,0,6
8730,1,0,0,0,2,0,1,0,0,3
8731,1,0,0,2,2,0,1,0,0,5
8732,1,0,0,2,2,1,1,0,0,1
8733,1,2,0,2,2,1,1,0,0,7
8734,1,2,0,2,2,1,1,1,0,8
8735,1,2,0,2,2,1,1,1,2,2
8736,0,0,0,0,0,0,0,0,0,3
8737,0,0,0,1,0,0,0,0,0,4
8738,0,0,0,1,2,0,0,0,0,0
8739,1,0,0,1,2,0,0,0,0,6
8740,1,0,0,1,2,0,2,0,0,2
8741,1,0,1,1,2,0,2,0,0,1
8742,1,2,1,1,2,0,2,0,0,7
8743,1,2,1,1,2,0,2,1,0,5
8744,1,2,1,1,2,2,2,1,0,8
8745,0,0,0,0,0,0,0,0,0,1
8746,0,1,0,0,0,0,0,0,0,4
8747,0,1,0,0,2,0,0,0,0,3
8748,0,1,0,1,2,0,0,0,0,0
8749,2,1,0,1,2,0,0,0,0,8
8750,2,1,0,1,2,0,0,0,1,6
8751,2,1,0,1,2,0,2,0,1,2
8752,2,1,1,1,2,0,2,0,1,5
8753,2,1,1,1,2,2,2,0,1,7
8754,0,0,0,0,0,0,0,0,0,0
8755,1,0,0,0,0,0,0,0,0,4
8756,1,0,0,0,2,0,0,0,0,6
8757,1,0,0,0,2,0,1,0,0,3
8758,1,0,0,2,2,0,1,0,0,5
8759,1,0,0,2,2,1,1,0,0,7
8760,1,0,0,2,2,1,1,2,0,1
8761,1,1,0,2,2,1,1,2,0,2
8762,1,1,2,2,2,1,1,2,0,8
8763,0,0,0,0,0,0,0,0,0,7
8764,0,0,0,0,0,0,0,1,0,0
8765,2,0,0,0,0,0,0,1,0,4
8766,2,0,0,0,1,0,0,1,0,6
8767,2,0,0,0,1,0,2,1,0,3
8768,2,0,0,1,1,0,2,1,0,1
8769,2,2,0,1,1,0,2,1,0,2
8770,2,2,1,1,1,0,2,1,0,5
8771,2,2,1,1,1,2,2,1,0,8
8772,0,0,0,0,0,0,0,0,0,3
8773,0,0,0,1,0,0,0,0,0,0
8774,2,0,0,1,0,0,0,0,0,2
8775,2,0,1,1,0,0,0,0,0,4
8776,2,0,1,1,2,0,0,0,0,8
8777,2,0,1,1,2,0,0,0,1,7
8778,2,0,1,1,2,0,0,2,1,1
8779,2,1,1,1,2,0,0,2,1,5
8780,2,1,1,1,2,2,0,2,1,6
8781,0,0,0,0,0,0,0,0,0,6
8782,0,0,0,0,0,0,1,0,0,4
8783,0,0,0,0,2,0,1,0,0,0
8784,1,0,0,0,2,0,1,0,0,3
8785,1,0,0,2,2,0,1,0,0,5
8786,1,0,0,2,2,1,1,0,0,1
8787,1,2,0,2,2,1,1,0,0,7
8788,1,2,0,2,2,1,1,1,0,8
8789,1,2,0,2,2,1,1,1,2,2
8790,0,0,0,0,0,0,0,0,0,4
8791,0,0,0,0,1,0,0,0,0,0
8792,2,0,0,0,1,0,0,0,0,2
8793,2,0,1,0,1,0,0,0,0,6
8794,2,0,1,0,1,0,2,0,0,3
8795,2,0,1,1,1,0,2,0,0,5
8796,2,0,1,1,1,2,2,0,0,1
8797,2,1,1,1,1,2,2,0,0,7
8798,2,1,1,1,1,2,2,2,0,8
8799,0,0,0,0,0,0,0,0,0,4
8800,0,0,0,0,1,0,0,0,0,0
8801,2,0,0,0,1,0,0,0,0,3
8802,2,0,0,1,1,0,0,0,0,1
8803,2,2,0,1,1,0,0,0,0,2
8804,2,2,1,1,1,0,0,0,0,6
8805,2,2,1,1,1,0,2,0,0,5
8806,0,0,0,0,0,0,0,0,0,4
8807,0,0,0,0,1,0,0,0,0,0
8808,2,0,0,0,1,0,0,0,0,2
8809,2,0,1,0,1,0,0,0,0,6
8810,2,0,1,0,1,0,2,0,0,3
8811,2,0,1,1,1,0,2,0,0,5
8812,2,0,1,1,1,2,2,0,0,7
8813,2,0,1,1,1,2,2,1,0,1
8814,2,2,1,1,1,2,2,1,0,8
8815,0,0,0,0,0,0,0,0,0,2
8816,0,0,1,0,0,0,0,0,0,0
8817,2,0,1,0,0,0,0,0,0,3
8818,2,0,1,1,0,0,0,0,0,4
8819,2,0,1,1,2,0,0,0,0,8
8820,2,0,1,1,2,0,0,0,1,7
8821,2,0,1,1,2,0,0,2,1,1
8822,2,1,1,1,2,0,0,2,1,5
8823,2,1,1,1,2,2,0,2,1,6
8824,0,0,0,0,0,0,0,0,0,0
8825,1,0,0,0,0,0,0,0,0,4
8826,1,0,0,0,2,0,0,0,0,2
8827,1,0,1,0,2,0,0,0,0,1
8828,1,2,1,0,2,0,0,0,0,3
8829,1,2,1,1,2,0,0,0,0,6
8830,1,2,1,1,2,0,2,0,0,7
8831,1,2,1,1,2,0,2,1,0,5
8832,1,2,1,1,2,2,2,1,0,8
8833,0,0,0,0,0,0,0,0,0,4
8834,0,0,0,0,1,0,0,0,0,0
8835,2,0,0,0,1,0,0,0,0,3
8836,2,0,0,1,1,0,0,0,0,5
8837,2,0,0,1,1,2,0,0,0,1
8838,2,1,0,1,1,2,0,0,0,7
8839,2,1,0,1,1,2,0,2,0,6
8840,2,1,0,1,1,2,1,2,0,2
8841,2,1,2,1,1,2,1,2,0,8
8842,0,0,0,0,0,0,0,0,0,2
8843,0,0,1,0,0,0,0,0,0,0
8844,2,0,1,0,0,0,0,0,0,4
8845,2,0,1,0,1,0,0,0,0,6
8846,2,0,1,0,1,0,2,0,0,3
8847,2,0,1,1,1,0,2,0,0,5
8848,2,0,1,1,1,2,2,0,0,1
8849,2,1,1,1,1,2,2,0,0,7
8850,2,1,1,1,1,2,2,2,0,8
8851,0,0,0,0,0,0,0,0,0,4
8852,0,0,0,0,1,0,0,0,0,0
8853,2,0,0,0,1,0,0,0,0,2
8854,2,0,1,0,1,0,0,0,0,6
8855,2,0,1,0,1,0,2,0,0,3
8856,2,0,1,1,1,0,2,0,0,5
8857,2,0,1,1,1,2,2,0,0,1
8858,2,1,1,1,1,2,2,0,0,7
8859,2,1,1,1,1,2,2,2,0,8
8860,0,0,0,0,0,0,0,0,0,0
8861,1,0,0,0,0,0,0,0,0,4
8862,1,0,0,0,2,0,0,0,0,6
8863,1,0,0,0,2,0,1,0,0,3
8864,1,0,0,2,2,0,1,0,0,5
8865,1,0,0,2,2,1,1,0,0,7
8866,1,0,0,2,2,1,1,2,0,1
8867,1,1,0,2,2,1,1,2,0,2
8868,1,1,2,2,2,1,1,2,0,8
8869,0,0,0,0,0,0,0,0,0,4
8870,0,0,0,0,1,0,0,0,0,0
8871,2,0,0,0,1,0,0,0,0,2
8872,2,0,1,0,1,0,0,0,0,6
8873,2,0,1,0,1,0,2,0,0,3
8874,2,0,1,1,1,0,2,0,0,5
8875,2,0,1,1,1,2,2,0,0,1
8876,2,1,1,1,1,2,2,0,0,7
8877,2,1,1,1,1,2,2,2,0,8
8878,0,0,0,0,0,0,0,0,0,4
8879,0,0,0,0,1,0,0,0,0,0
8880,2,0,0,0,1,0,0,0,0,3
8881,2,0,0,1,1,0,0,0,0,5
8882,2,0,0,1,1,2,0,0,0,2
8883,2,0,1,1,1,2,0,0,0,6
8884,2,0,1,1,1,2,2,0,0,1
8885,2,1,1,1,1,2,2,0,0,7
8886,2,1,1,1,1,2,2,2,0,8
8887,0,0,0,0,0,0,0,0,0,6
8888,0,0,0,0,0,0,1,0,0,4
8889,0,0,0,0,2,0,1,0,0,0
8890,1,0,0,0,2,0,1,0,0,3
8891,1,0,0,2,2,0,1,0,0,5
8892,1,0,0,2,2,1,1,0,0,1
8893,1,2,0,2,2,1,1,0,0,7
8894,1,2,0,2,2,1,1,1,0,8
8895,1,2,0,2,2,1,1,1,2,2
8896,0,0,0,0,0,0,0,0,0,2
8897,0,0,1,0,0,0,0,0,0,0
8898,2,0,1,0,0,0,0,0,0,3
8899,2,0,1,1,0,0,0,0,0,4
8900,2,0,1,1,2,0,0,0,0,8
8901,2,0,1,1,2,0,0,0,1,7
8902,2,0,1,1,2,0,0,2,1,1
8903,2,1,1,1,2,0,0,2,1,5
8904,2,1,1,1,2,2,0,2,1,6
8905,0,0,0,0,0,0,0,0,0,4
8906,0,0,0,0,1,0,0,0,0,0
8907,2,0,0,0,1,0,0,0,0,2
8908,2,0,1,0,1,0,0,0,0,6
8909,2,0,1,0,1,0,2,0,0,3
8910,2,0,1,1,1,0,2,0,0,5
8911,2,0,1,1,1,2,2,0,0,1
8912,2,1,1,1,1,2,2,0,0,7
8913,2,1,1,1,1,2,2,2,0,8
8914,0,0,0,0,0,0,0,0,0,8
8915,0,0,0,0,0,0,0,0,1,4
8916,0,0,0,0,2,0,0,0,1,6
8917,0,0,0,0,2,0,1,0,1,3
8918,0,0,0,2,2,0,1,0,1,5
8919,0,0,0,2,2,1,1,0,1,7
8920,0,0,0,2,2,1,1,2,1,1
8921,0,1,0,2,2,1,1,2,1,2
8922,0,1,2,2,2,1,1,2,1,0
8923,0,0,0,0,0,0,0,0,0,0
8924,1,0,0,0,0,0,0,0,0,4
8925,1,0,0,0,2,0,0,0,0,1
8926,1,1,0,0,2,0,0,0,0,2
8927,1,1,2,0,2,0,0,0,0,6
8928,1,1,2,0,2,0,1,0,0,3
8929,1,1,2,2,2,0,1,0,0,5
8930,1,1,2,2,2,1,1,0,0,8
8931,1,1,2,2,2,1,1,0,2,7
8932,0,0,0,0,0,0,0,0,0,1
8933,0,1,0,0,0,0,0,0,0,4
8934,0,1,0,0,2,0,0,0,0,0
8935,1,1,0,0,2,0,0,0,0,2
8936,1,1,2,0,2,0,0,0,0,6
8937,1,1,2,0,2,0,1,0,0,3
8938,1,1,2,2,2,0,1,0,0,5
8939,1,1,2,2,2,1,1,0,0,8
8940,1,1,2,2,2,1,1,0,2,7
8941,0,0,0,0,0,0,0,0,0,0
8942,1,0,0,0,0,0,0,0,0,4
8943,1,0,0,0,2,0,0,0,0,6
8944,1,0,0,0,2,0,1,0,0,3
8945,1,0,0,2,2,0,1,0,0,5
8946,1,0,0,2,2,1,1,0,0,7
8947,1,0,0,2,2,1,1,2,0,1
8948,1,1,0,2,2,1,1,2,0,2
8949,1,1,2,2,2,1,1,2,0,8
8950,0,0,0,0,0,0,0,0,0,1
8951,0,1,0,0,0,0,0,0,0,4
8952,0,1,0,0,2,0,0,0,0,2
8953,0,1,1,0,2,0,0,0,0,0
8954,2,1,1,0,2,0,0,0,0,8
8955,2,1,1,0,2,0,0,0,1,3
8956,2,1,1,2,2,0,0,0,1,6
8957,2,1,1,2,2,0,1,0,1,5
8958,0,0,0,0,0,0,0,0,0,0
8959,1,0,0,0,0,0,0,0,0,4
8960,1,0,0,0,2,0,0,0,0,2
8961,1,0,1,0,2,0,0,0,0,1
8962,1,2,1,0,2,0,0,0,0,3
